user_id,event_time,Level,session_nb
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,03-04-2016 09:33,14,10
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,03-04-2016 08:25,14,9
98829117-6992-41E3-9C6B-6A7C58832F81,03-04-2016 06:45,18,45
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,03-05-2016 09:19,10,117
B785975D-88E9-4EED-9D3F-85B13C2C9770,03-11-2016 02:26,16,5
147911E8-07D2-4546-94D2-8AEC4BA5A693,03-12-2016 12:04,40,78
B5FD8146-C866-43A8-B265-CF92700BA9F6,03-12-2016 11:50,10,23
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,03-12-2016 08:08,23,73
DA242F69-BAE6-468B-9DD6-00199AC5BC63,03-12-2016 06:05,10,5
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,3/14/2016 23:19,23,78
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,3/14/2016 10:58,28,2
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,3/14/2016 6:32,15,2
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,3/14/2016 6:22,15,1
0946982A-E0C2-4B02-9D82-26439E770FA5,3/15/2016 10:49,10,80
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,3/15/2016 10:13,23,82
F7A9DBE8-9938-4365-A82E-DD52DEAC24D8,3/15/2016 4:45,10,3
4EF526D9-2EEE-4EC9-91BF-79C28731684B,3/16/2016 12:28,10,6
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/17/2016 14:34,10,9
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,3/17/2016 8:46,23,85
2CAA3C4A-096E-4EA1-BEBD-8FFE7AC40E7C,3/18/2016 9:05,16,53
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/18/2016 8:40,13,11
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/18/2016 8:55,13,11
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/18/2016 7:51,13,11
E3451128-9993-4D05-A0E3-F8E1B96BC155,3/19/2016 23:02,16,33
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,3/19/2016 18:56,23,93
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/19/2016 14:47,10,90
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/14/2016 12:32,20,215
4EF526D9-2EEE-4EC9-91BF-79C28731684B,4/14/2016 12:17,23,44
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/14/2016 10:09,36,53
724D75A8-3400-4D8E-9B88-4D1344664535,4/14/2016 6:54,20,34
BC3C2D1C-7C2C-4DCF-AAD3-65B42AD20471,4/13/2016 23:49,23,37
724D75A8-3400-4D8E-9B88-4D1344664535,4/15/2016 9:17,20,39
724D75A8-3400-4D8E-9B88-4D1344664535,4/15/2016 9:24,20,39
724D75A8-3400-4D8E-9B88-4D1344664535,4/15/2016 7:25,20,37
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/15/2016 1:09,36,54
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/15/2016 1:54,36,54
E16D5E92-E48C-4CC5-B572-0A9457E5F60A,4/16/2016 14:51,15,54
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/16/2016 13:55,20,221
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/16/2016 8:33,36,56
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/17/2016 11:25,20,225
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,4/17/2016 8:35,15,22
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,4/17/2016 8:43,15,22
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/17/2016 6:37,20,223
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/17/2016 4:19,36,57
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/18/2016 13:20,36,58
4BAE317A-BC81-4D5B-91B9-A396AA619BDA,4/18/2016 8:36,22,149
4EF526D9-2EEE-4EC9-91BF-79C28731684B,4/18/2016 6:34,23,46
A8AF0B2A-51F3-4A40-94E9-F0E37666AA52,4/18/2016 6:10,10,110
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/22/2015 6:58,6,5
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,11/22/2015 5:11,6,6
288ADC14-6D31-42F2-95E9-324F77BB71A5,11/24/2015 12:18,1,1
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,11/25/2015 23:58,12,17
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/25/2015 21:30,15,16
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,11/25/2015 11:25,10,16
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 11:13,3,1
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 11:20,3,1
4B7D539A-A548-4AC0-A7A9-47A5644B919D,11/25/2015 10:38,2,2
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 10:33,3,3
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 10:09,1,18
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 9:48,1,18
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/25/2015 8:23,16,44
C47A6FCE-6C76-41FE-9A6A-173AC7F01315,11/25/2015 8:06,1,1
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,11/25/2015 7:42,4,5
288ADC14-6D31-42F2-95E9-324F77BB71A5,11/25/2015 5:23,1,1
EBDB6982-6070-45B5-9352-01F04243FBF5,11/25/2015 5:06,1,1
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,11/25/2015 4:01,10,15
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,11/26/2015 8:17,1,1
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/26/2015 6:58,15,17
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,11/26/2015 5:47,5,5
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,11/26/2015 5:01,1,2
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/27/2015 11:17,16,20
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-08-2016 03:48,15,43
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-09-2016 12:13,15,33
DC155AB7-3728-4E8D-A933-1BD7A0BC993A,02-09-2016 04:17,1,4
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-09-2016 01:43,15,32
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-09-2016 00:30,16,45
9B409697-0624-4816-BD11-31568C2E0970,02-10-2016 19:31,18,159
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-10-2016 07:32,17,47
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-10-2016 06:26,15,33
9B409697-0624-4816-BD11-31568C2E0970,02-10-2016 05:04,18,156
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-10-2016 01:08,15,33
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-11-2016 21:44,17,50
9B409697-0624-4816-BD11-31568C2E0970,02-11-2016 13:49,18,162
9B409697-0624-4816-BD11-31568C2E0970,02-11-2016 13:52,18,162
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-11-2016 07:30,17,49
9B409697-0624-4816-BD11-31568C2E0970,02-12-2016 11:31,18,165
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-12-2016 04:43,18,53
9B409697-0624-4816-BD11-31568C2E0970,02-12-2016 03:31,18,164
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/13/2016 23:50,18,55
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/13/2016 0:30,18,54
9B409697-0624-4816-BD11-31568C2E0970,2/14/2016 13:35,19,174
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/14/2016 9:44,18,56
9B409697-0624-4816-BD11-31568C2E0970,2/14/2016 7:39,18,169
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/14/2016 2:45,18,56
0DF84703-2455-4B51-9254-B62E62E93CF8,03-07-2016 06:18,20,26
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,03-08-2016 12:41,10,1
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,03-08-2016 11:42,11,34
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,03-08-2016 10:42,15,6
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,03-08-2016 10:47,15,6
0BDD6197-AEFA-475A-B9BD-8337D8105EB9,03-08-2016 09:13,36,10
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,03-08-2016 05:07,10,2
7F5E8F9B-269B-41BF-9DD5-F91EBFB1332D,03-09-2016 15:47,15,7
2CAA3C4A-096E-4EA1-BEBD-8FFE7AC40E7C,03-09-2016 13:40,10,22
2CAA3C4A-096E-4EA1-BEBD-8FFE7AC40E7C,03-09-2016 14:01,10,22
ABDCA49E-EDED-4036-84E6-80A94814917E,03-09-2016 08:21,10,8
ABDCA49E-EDED-4036-84E6-80A94814917E,03-09-2016 06:07,10,8
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 09:26,15,2
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 09:11,15,2
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 08:57,14,2
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 09:07,14,2
7F5E8F9B-269B-41BF-9DD5-F91EBFB1332D,03-11-2016 12:40,15,2
FB80713A-C966-40E4-B135-D0935283CD21,03-11-2016 12:18,13,3
17B6C125-2B41-4AEE-8AF5-FF562660B477,03-11-2016 10:28,10,5
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,03-11-2016 05:56,25,6
264EE5F0-9009-489E-85CE-35FA19750F4F,03-11-2016 05:51,1,3
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,03-11-2016 05:38,23,69
91AA1614-4F16-46F5-B190-91BED844E9B4,03-11-2016 04:38,26,4
2CAA3C4A-096E-4EA1-BEBD-8FFE7AC40E7C,03-09-2016 06:50,10,19
FB80713A-C966-40E4-B135-D0935283CD21,03-09-2016 05:29,10,3
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 15:01,21,3
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 14:58,21,3
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,03-10-2016 13:28,15,1
FB80713A-C966-40E4-B135-D0935283CD21,03-10-2016 10:51,20,1
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,04-05-2016 01:30,23,145
D6967B51-BBF8-40F9-9C47-B25051A75567,04-06-2016 00:21,10,4
D6967B51-BBF8-40F9-9C47-B25051A75567,04-06-2016 00:25,10,4
724D75A8-3400-4D8E-9B88-4D1344664535,04-07-2016 05:07,10,15
34CFE76E-F47D-4BDB-9BC4-92558510A378,04-07-2016 00:41,15,16
724D75A8-3400-4D8E-9B88-4D1344664535,04-09-2016 15:14,10,22
724D75A8-3400-4D8E-9B88-4D1344664535,04-09-2016 14:53,10,21
D10291FF-AC4C-49B3-A464-1E7FC0C12655,04-09-2016 01:57,10,7
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,04-10-2016 21:13,23,170
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,04-10-2016 08:22,10,135
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-10-2016 06:13,20,198
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-11-2016 06:39,20,201
50B9563F-F04B-4E71-ABC4-68148C92CE4A,04-11-2016 06:43,20,201
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/14/2016 12:38,20,215
724D75A8-3400-4D8E-9B88-4D1344664535,4/14/2016 9:11,20,36
9BEB02EA-384F-4E5B-A169-DEC12DEE5BC7,4/15/2016 1:10,16,12
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/28/2016 9:18,8,2
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/28/2016 5:06,5,2
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/28/2016 0:48,2,1
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/29/2016 8:12,11,7
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/29/2016 8:32,11,7
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/29/2016 5:53,9,4
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/29/2016 4:34,9,4
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/29/2016 2:18,8,3
9B409697-0624-4816-BD11-31568C2E0970,1/30/2016 22:11,14,104
6BA96F18-4291-4E81-A51B-3908E91AD8F9,1/30/2016 9:17,0,4
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,1/30/2016 5:50,10,1
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,1/30/2016 4:47,11,1
9B409697-0624-4816-BD11-31568C2E0970,1/31/2016 9:09,14,107
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,02-01-2016 22:00,16,65
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,02-01-2016 10:28,16,64
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 08:25,10,5
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,02-01-2016 08:18,31,13
4DF6DDE6-EE39-44B9-A367-B925A222F17F,02-01-2016 06:29,17,31
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-02-2016 23:37,12,18
9B409697-0624-4816-BD11-31568C2E0970,02-02-2016 11:18,14,122
9B409697-0624-4816-BD11-31568C2E0970,02-02-2016 11:23,14,122
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-02-2016 10:09,12,18
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-02-2016 10:11,12,18
1F66145D-FB0A-41ED-B1BB-39A16BDF143E,11/27/2015 6:03,14,20
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/28/2015 11:14,17,22
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/28/2015 11:16,17,22
1F6805C7-A833-424A-A810-FBBE86A00686,11/28/2015 9:32,9,47
D2DDFBEA-2041-49E6-AA59-B7A0FDD77F0C,11/28/2015 6:06,3,2
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,11/28/2015 4:11,17,21
1F6805C7-A833-424A-A810-FBBE86A00686,11/29/2015 12:56,9,54
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/29/2015 5:29,17,61
C91787A3-59D4-414B-ABC7-AE5ABD85B131,11/28/2015 21:43,17,58
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,11/30/2015 22:44,2,1
AC351BF9-EA42-4F98-BF22-63DD58C9582C,12-01-2015 16:09,3,3
AC351BF9-EA42-4F98-BF22-63DD58C9582C,12-01-2015 15:55,6,6
AC351BF9-EA42-4F98-BF22-63DD58C9582C,12-01-2015 15:59,6,5
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,12-01-2015 10:04,19,28
622B2A20-EEB7-4EC5-BA81-8F0972808A58,12-01-2015 02:08,4,3
622B2A20-EEB7-4EC5-BA81-8F0972808A58,12-01-2015 02:10,4,3
622B2A20-EEB7-4EC5-BA81-8F0972808A58,12-01-2015 02:14,4,3
622B2A20-EEB7-4EC5-BA81-8F0972808A58,12-01-2015 02:00,3,2
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-02-2015 11:55,5,7
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-02-2015 11:42,10,6
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-02-2015 11:28,4,6
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-02-2015 10:46,10,6
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-02-2015 10:37,1,1
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/19/2016 12:07,10,89
B5FD8146-C866-43A8-B265-CF92700BA9F6,3/19/2016 9:05,15,39
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/19/2016 7:59,10,88
147911E8-07D2-4546-94D2-8AEC4BA5A693,3/19/2016 7:53,96,128
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/19/2016 7:32,10,87
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/19/2016 7:09,10,86
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/19/2016 7:14,10,86
E3451128-9993-4D05-A0E3-F8E1B96BC155,3/19/2016 6:28,16,28
E3451128-9993-4D05-A0E3-F8E1B96BC155,3/19/2016 6:29,16,28
DA242F69-BAE6-468B-9DD6-00199AC5BC63,3/20/2016 15:09,18,11
DA242F69-BAE6-468B-9DD6-00199AC5BC63,3/20/2016 14:44,18,10
DA242F69-BAE6-468B-9DD6-00199AC5BC63,3/20/2016 14:49,18,10
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/20/2016 11:21,14,100
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/20/2016 9:49,14,99
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/20/2016 6:02,13,98
17B6C125-2B41-4AEE-8AF5-FF562660B477,3/20/2016 2:45,13,14
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/21/2016 12:15,14,107
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/21/2016 7:50,14,105
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/21/2016 6:04,14,104
F520D8EC-51E5-4724-B293-0191FECDA54C,3/23/2016 9:39,10,17
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/23/2016 4:36,14,112
50B9563F-F04B-4E71-ABC4-68148C92CE4A,3/23/2016 4:37,14,112
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,03-05-2016 09:07,10,117
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,03-05-2016 07:07,10,117
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,03-07-2016 10:22,15,16
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,03-07-2016 09:00,10,14
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,03-07-2016 08:34,10,13
147911E8-07D2-4546-94D2-8AEC4BA5A693,03-08-2016 21:53,36,52
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,03-08-2016 13:09,10,1
91AA1614-4F16-46F5-B190-91BED844E9B4,03-09-2016 16:06,19,2
ABDCA49E-EDED-4036-84E6-80A94814917E,03-09-2016 08:42,10,8
ABDCA49E-EDED-4036-84E6-80A94814917E,03-09-2016 08:14,10,8
FB80713A-C966-40E4-B135-D0935283CD21,03-09-2016 08:07,18,6
2CAA3C4A-096E-4EA1-BEBD-8FFE7AC40E7C,03-09-2016 06:48,10,19
ABDCA49E-EDED-4036-84E6-80A94814917E,03-09-2016 06:09,10,8
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,03-09-2016 05:40,2,1
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,03-09-2016 04:17,24,3
FB80713A-C966-40E4-B135-D0935283CD21,03-10-2016 16:40,7,5
91AA1614-4F16-46F5-B190-91BED844E9B4,03-10-2016 15:05,21,3
264EE5F0-9009-489E-85CE-35FA19750F4F,03-10-2016 13:58,15,1
264EE5F0-9009-489E-85CE-35FA19750F4F,03-10-2016 14:01,15,1
264EE5F0-9009-489E-85CE-35FA19750F4F,03-10-2016 14:10,15,1
FB80713A-C966-40E4-B135-D0935283CD21,03-10-2016 10:50,20,1
FB80713A-C966-40E4-B135-D0935283CD21,03-10-2016 10:52,20,1
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-10-2016 07:34,17,47
9B409697-0624-4816-BD11-31568C2E0970,02-10-2016 05:13,18,157
9B409697-0624-4816-BD11-31568C2E0970,02-11-2016 05:28,18,160
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/13/2016 0:22,18,54
73CBF6DD-4348-4E2F-B538-86AB6C50EC07,2/16/2016 3:35,2,22
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/16/2016 2:16,18,62
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/16/2016 1:26,18,61
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/16/2016 1:46,18,61
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 10:23,20,72
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,2/17/2016 9:42,17,88
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 2:20,18,66
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/18/2016 10:12,20,78
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/18/2016 10:15,20,78
9B409697-0624-4816-BD11-31568C2E0970,2/18/2016 7:17,20,183
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,2/19/2016 7:25,14,33
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/19/2016 0:19,20,80
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/20/2016 2:27,21,82
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/20/2016 2:03,21,82
DD10EB2F-2F5D-45AA-B359-9EA94223A8F7,2/22/2016 13:25,10,12
DD10EB2F-2F5D-45AA-B359-9EA94223A8F7,2/23/2016 13:18,15,14
DD10EB2F-2F5D-45AA-B359-9EA94223A8F7,2/23/2016 9:48,10,13
0DF84703-2455-4B51-9254-B62E62E93CF8,2/25/2016 5:14,10,7
3FB56C59-10BC-4711-A67A-E443908D592F,2/25/2016 0:38,14,68
E16D5E92-E48C-4CC5-B572-0A9457E5F60A,4/16/2016 14:51,15,54
17B6C125-2B41-4AEE-8AF5-FF562660B477,4/16/2016 8:31,36,56
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,4/17/2016 8:30,15,22
E7761C6E-1715-4EC4-89A6-96E2D21ABAD9,4/17/2016 8:36,15,22
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/17/2016 6:50,20,223
724D75A8-3400-4D8E-9B88-4D1344664535,4/17/2016 4:58,20,40
724D75A8-3400-4D8E-9B88-4D1344664535,4/17/2016 4:53,20,40
724D75A8-3400-4D8E-9B88-4D1344664535,4/17/2016 4:54,20,40
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,4/20/2016 19:18,23,13
50B9563F-F04B-4E71-ABC4-68148C92CE4A,4/19/2016 23:53,20,232
F520D8EC-51E5-4724-B293-0191FECDA54C,4/21/2016 9:59,20,37
4B7D539A-A548-4AC0-A7A9-47A5644B919D,03-10-2016 05:55,16,4
7F5E8F9B-269B-41BF-9DD5-F91EBFB1332D,03-11-2016 13:04,15,2
91AA1614-4F16-46F5-B190-91BED844E9B4,03-11-2016 12:44,10,1
91AA1614-4F16-46F5-B190-91BED844E9B4,03-11-2016 06:14,30,10
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,03-11-2016 05:35,23,69
91AA1614-4F16-46F5-B190-91BED844E9B4,03-11-2016 05:18,28,5
91AA1614-4F16-46F5-B190-91BED844E9B4,03-11-2016 04:39,26,4
17B6C125-2B41-4AEE-8AF5-FF562660B477,03-11-2016 02:01,10,5
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,03-12-2016 08:10,23,73
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,3/14/2016 6:21,15,1
0946982A-E0C2-4B02-9D82-26439E770FA5,3/15/2016 11:23,10,78
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-05-2015 06:11,1,2
D2DDFBEA-2041-49E6-AA59-B7A0FDD77F0C,12-05-2015 05:50,16,18
AC351BF9-EA42-4F98-BF22-63DD58C9582C,12-05-2015 02:18,15,27
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-06-2015 11:51,8,21
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-06-2015 10:06,16,10
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-06-2015 09:10,16,8
FB80713A-C966-40E4-B135-D0935283CD21,12-06-2015 06:35,2,2
1F6805C7-A833-424A-A810-FBBE86A00686,12-06-2015 04:00,9,69
6A5E35AD-3FA5-41B8-A645-C3CD76E41DFF,12-06-2015 03:50,11,12
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-07-2015 12:45,22,15
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,12-07-2015 12:24,7,2
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-07-2015 12:14,2,1
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,12-07-2015 11:05,1,1
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,12-07-2015 10:06,2,2
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-07-2015 08:02,11,29
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-07-2015 07:47,11,29
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-08-2015 10:51,11,33
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-08-2015 05:57,22,16
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-08-2015 05:44,22,16
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-08-2015 05:21,22,15
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-09-2015 13:27,22,17
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 11:38,3,1
780E1A2A-3AFE-4ECC-823A-BD909C55B6D9,12-09-2015 10:39,8,11
9B409697-0624-4816-BD11-31568C2E0970,2/15/2016 10:10,19,176
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 5:44,19,68
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 3:52,18,67
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/17/2016 3:01,18,66
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,2/18/2016 9:27,17,90
9B409697-0624-4816-BD11-31568C2E0970,2/18/2016 8:48,20,183
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/18/2016 8:42,20,77
E7398F4C-9E20-4D25-9364-6312DEF3A9C7,2/19/2016 9:30,17,91
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,2/19/2016 7:19,14,33
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/19/2016 6:06,20,82
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/20/2016 7:13,21,82
3FB56C59-10BC-4711-A67A-E443908D592F,2/23/2016 12:40,10,65
3FB56C59-10BC-4711-A67A-E443908D592F,2/23/2016 3:11,10,64
147911E8-07D2-4546-94D2-8AEC4BA5A693,2/26/2016 3:02,10,4
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,2/27/2016 8:45,21,101
76E8E17F-1067-4EE1-BB21-9AF9C7DF7868,2/27/2016 3:02,10,11
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,2/27/2016 1:19,20,48
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,03-01-2016 10:56,16,18
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,03-01-2016 10:11,16,17
FF581A2D-D400-4918-932E-3D5BDA15F1C0,03-01-2016 09:31,10,15
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,03-01-2016 09:17,16,2
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,03-01-2016 09:19,16,2
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,03-01-2016 08:52,16,12
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,4/19/2016 10:46,99,25
