user_id,event_time,device_name,session_nb,user_country
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12/25/2015 11:08,iPhone6,48,AU
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 07:51,iPhone6S+,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 07:49,iPadAir2,6,GB
612D1011-E676-44CC-BD19-25C5CCD3C2C6,02-01-2016 07:39,iPhone6,61,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-01-2016 07:25,"iPhone8,1",16,AU
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,02-01-2016 06:57,"iPhone8,2",75,AU
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 06:43,iPhone6,18,FR
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 06:36,iPhone6,17,FR
7E34DAD2-A70B-4D6C-8973-9C51CFB4BDE8,02-01-2016 06:28,"iPod7,1",9,IT
9B409697-0624-4816-BD11-31568C2E0970,02-01-2016 05:48,iPhone6+,116,US
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 05:44,iPhone6,11,FR
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:28,iPadAir2,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:33,iPadAir2,5,GB
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,02-01-2016 05:27,iPhone6S,12,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:08,iPadAir2,1,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:05,iPadAir2,1,GB
80C52833-9919-4267-8600-9403B1929F4D,02-01-2016 04:54,"iPad6,7",1,IN
7E34DAD2-A70B-4D6C-8973-9C51CFB4BDE8,02-01-2016 04:51,"iPod7,1",3,IT
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 13:12,iPad4,6,AU
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-10-2015 12:58,iPhone6+,2,NZ
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-10-2015 12:59,iPhone6+,2,NZ
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-10-2015 13:00,iPhone6+,2,NZ
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:38,iPad4,4,AU
361DE2FF-4082-4C26-BFC6-7967B7C19ED7,12-10-2015 12:22,iPhone5S,6,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 12:19,iPadMini3,2,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:11,iPad4,4,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:03,iPad4,4,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:03,iPad4,4,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:01,iPad4,2,AU
361DE2FF-4082-4C26-BFC6-7967B7C19ED7,12-10-2015 11:57,iPhone5S,5,IN
361DE2FF-4082-4C26-BFC6-7967B7C19ED7,12-10-2015 11:56,iPhone5S,5,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 11:04,iPad4,2,AU
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 09:27,iPhone5S,7,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 08:53,iPad4,2,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 09:05,iPad4,2,AU
58364741-30A8-4A5B-8136-110D54952FE6,1/20/2016 9:23,"iPhone8,1",7,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/20/2016 5:03,iPhone5S,6,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/20/2016 4:05,iPhone5S,5,AU
EC35B511-BAAA-4E16-9525-845E22AF4CB1,1/13/2016 12:43,iPhone5C,9,AU
80C52833-9919-4267-8600-9403B1929F4D,1/13/2016 9:28,"iPad6,7",2,IN
54E2927B-1E93-4557-A271-CE35FC808B99,1/21/2016 11:04,iPhone6,32,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/21/2016 6:57,"iPhone8,1",10,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/21/2016 6:44,iPhone5S,10,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/22/2016 8:08,"iPhone8,1",15,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/22/2016 8:04,"iPhone8,1",15,AU
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,1/22/2016 6:19,iPadAir2,1,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,1/22/2016 5:21,iPadAir2,1,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,1/22/2016 4:54,iPadAir2,1,GB
0B2F217E-DC56-4368-8129-CB2FC09B0B7A,1/13/2016 9:02,iPhone5,18,AU
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/13/2016 4:38,iPhone6,4,AU
4DF6DDE6-EE39-44B9-A367-B925A222F17F,1/23/2016 15:22,iPhone6,24,AU
2C217569-DA54-406A-B48D-A40921855CF7,1/23/2016 10:44,iPhone6,3,AU
3FB56C59-10BC-4711-A67A-E443908D592F,1/23/2016 10:30,iPhone5,18,AU
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,02-01-2016 09:02,iPhone6S,1,GB
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 08:35,iPhone6,2,FR
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 08:31,iPhone6,1,FR
ABDCA49E-EDED-4036-84E6-80A94814917E,02-01-2016 08:24,iPhone5S,2,IN
ABDCA49E-EDED-4036-84E6-80A94814917E,02-01-2016 08:21,iPhone5S,1,IN
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-01-2016 08:19,iPadAir,1,IN
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,02-01-2016 08:15,iPhone6S,13,GB
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,02-01-2016 08:49,iPhone6S,13,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 08:01,iPhone6S+,5,GB
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 06:27,iPhone6,15,FR
7E34DAD2-A70B-4D6C-8973-9C51CFB4BDE8,02-01-2016 06:21,"iPod7,1",8,IT
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:29,iPadAir2,6,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:28,iPadAir2,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:27,iPadAir2,5,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 05:26,iPhone6S+,1,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 05:33,iPhone6S+,1,GB
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,02-01-2016 05:27,iPhone6S,12,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 07:58,iPad4,6,AU
1ACF63D1-44DB-4C57-BE4F-768CED9550CF,12-09-2015 07:50,iPadMini2,1,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 07:48,iPad4,5,AU
C91787A3-59D4-414B-ABC7-AE5ABD85B131,12-09-2015 06:51,iPhone6+,78,AU
780E1A2A-3AFE-4ECC-823A-BD909C55B6D9,12-09-2015 06:13,iPhone5,4,GB
780E1A2A-3AFE-4ECC-823A-BD909C55B6D9,12-09-2015 06:19,iPhone5,4,GB
780E1A2A-3AFE-4ECC-823A-BD909C55B6D9,12-09-2015 05:48,iPhone5,4,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 05:56,iPad4,5,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 05:19,iPad4,3,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 05:16,iPad4,3,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 15:24,iPad4,2,AU
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 15:13,iPhone5S,2,GB
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,9/24/2015 5:29,iPhone6,3,IN
CDDDA4E8-0A5B-478A-BF00-99BCF4D9C71F,9/23/2015 10:04,iPadAir2,3,IN
CDDDA4E8-0A5B-478A-BF00-99BCF4D9C71F,9/22/2015 5:57,iPadAir2,1,IN
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,10/16/2015 10:40,"iPhone8,1",2,IN
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,10/16/2015 10:31,iPhone6,1,IN
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,12-04-2015 10:19,iPadAir,1,AU
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-04-2015 08:02,iPhone6,4,FR
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-05-2015 14:01,"iPhone8,2",12,AU
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12-05-2015 13:52,"iPhone8,2",12,AU
6BA96F18-4291-4E81-A51B-3908E91AD8F9,12-05-2015 11:28,iPhone6+,1,IN
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,12-05-2015 06:14,"iPhone8,2",3,CN
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,12-07-2015 11:35,iPadAir,1,AU
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12-07-2015 06:07,iPhone6,26,AU
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,12-07-2015 04:48,iPadAir,4,AU
7501AF84-CA48-4689-A74A-DB1B1997B5CA,12-08-2015 10:06,"iPad5,1",4,GB
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-08-2015 06:59,iPhone6+,9,NZ
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-08-2015 05:23,iPhone6,2,FR
D611948E-70FA-427D-AB4D-4376EBAFFDDF,12-08-2015 05:10,iPadMini3,1,AX
6BED1A04-43A3-431D-B908-5CD3E3843B5C,12-09-2015 10:22,iPhone6+,1,AU
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,12-09-2015 10:21,iPadAir2,1,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,12-09-2015 10:20,iPadAir2,1,GB
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-09-2015 10:05,iPhone6+,1,NZ
FB80713A-C966-40E4-B135-D0935283CD21,12-09-2015 08:55,iPadAir2,1,FR
7E34DAD2-A70B-4D6C-8973-9C51CFB4BDE8,02-01-2016 09:33,"iPod7,1",9,IT
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 09:22,iPhone6,2,FR
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 09:14,iPhone6S+,1,GB
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,02-01-2016 08:42,iPhone6+,1,NZ
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 08:20,iPadAir2,6,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 08:13,iPadAir2,6,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 08:13,iPadAir2,6,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 08:00,iPhone6S+,5,GB
9B409697-0624-4816-BD11-31568C2E0970,02-01-2016 08:00,iPhone6+,117,US
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 07:34,iPhone6S+,4,GB
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 05:46,iPhone6,12,FR
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:34,iPadAir2,6,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:27,iPadAir2,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:28,iPadAir2,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:33,iPadAir2,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:28,iPadAir2,5,GB
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,02-01-2016 05:28,iPadAir2,5,GB
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-10-2015 08:52,iPhone6,1,FR
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 08:51,iPad4,2,AU
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 08:34,iPadMini3,6,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 08:53,iPadMini3,6,IN
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-10-2015 08:28,iPhone6+,5,NZ
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 08:16,iPadMini3,5,IN
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 08:12,iPhone5S,4,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 07:53,iPad4,1,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 08:07,iPad4,1,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 07:52,iPad4,1,AU
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 06:02,iPhone5S,1,GB
1ACF63D1-44DB-4C57-BE4F-768CED9550CF,12-10-2015 05:53,iPadMini2,1,IN
1ACF63D1-44DB-4C57-BE4F-768CED9550CF,12-10-2015 05:47,iPadMini2,1,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 05:38,iPad4,14,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 05:35,iPad4,13,AU
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 05:35,iPhone5S,12,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 05:27,iPad4,12,AU
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 04:19,iPhone6S+,5,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 04:08,iPhone6S+,3,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 03:56,iPhone6S+,1,GB
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-02-2016 23:35,"iPhone8,1",18,AU
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,02-02-2016 22:57,iPhone6,20,NZ
288ADC14-6D31-42F2-95E9-324F77BB71A5,02-02-2016 11:50,iPad4,5,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,02-02-2016 11:14,iPad4,5,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 10:53,iPadMini3,4,IN
61F13C2F-286E-4510-B8F6-E53DC8D3248A,02-02-2016 10:38,"iPad6,7",4,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 10:28,iPadMini3,1,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 10:25,iPadMini3,3,IN
ABDCA49E-EDED-4036-84E6-80A94814917E,02-02-2016 10:00,iPhone5S,10,IN
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-02-2016 09:00,iPadAir,2,IN
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,02-02-2016 09:08,iPhone6+,4,NZ
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-02-2016 08:59,iPadAir,2,IN
B4482CC8-6AC9-49C9-B095-57AE011206A7,02-02-2016 08:55,"iPhone8,1",17,AU
361DE2FF-4082-4C26-BFC6-7967B7C19ED7,02-02-2016 08:52,iPhone5S,1,IN
612D1011-E676-44CC-BD19-25C5CCD3C2C6,12/25/2015 11:08,iPhone6,48,AU
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,12/25/2015 1:48,iPhone5S,39,AU
1171BD51-B688-4EA0-A8AF-4AA39F3CC2DD,12/25/2015 1:29,iPhone6+,38,AU
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12/26/2015 3:25,"iPhone8,2",37,AU
0D7D3C91-B2AF-4DC8-8F3F-8951AA842EB6,12/27/2015 3:41,"iPhone8,2",39,AU
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,12/28/2015 10:52,"iPhone8,1",23,IN
ACE481CD-397A-4D9E-BBFC-93B389CC4F57,12/28/2015 11:31,iPhone5S,42,AU
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,12/28/2015 7:59,"iPhone8,1",12,IN
7F5E8F9B-269B-41BF-9DD5-F91EBFB1332D,12/28/2015 5:27,iPhone6+,1,GB
7501AF84-CA48-4689-A74A-DB1B1997B5CA,12/28/2015 4:24,"iPad5,1",11,GB
91AA1614-4F16-46F5-B190-91BED844E9B4,12/29/2015 9:09,iPhone6,7,FR
264EE5F0-9009-489E-85CE-35FA19750F4F,12/29/2015 8:59,"iPad5,1",1,GB
264EE5F0-9009-489E-85CE-35FA19750F4F,12/29/2015 8:51,"iPad5,1",3,GB
264EE5F0-9009-489E-85CE-35FA19750F4F,12/29/2015 8:52,"iPad5,1",3,GB
91AA1614-4F16-46F5-B190-91BED844E9B4,12/29/2015 8:30,iPhone6,7,FR
7501AF84-CA48-4689-A74A-DB1B1997B5CA,12/29/2015 8:22,"iPad5,1",24,GB
264EE5F0-9009-489E-85CE-35FA19750F4F,12/29/2015 8:04,"iPad5,1",1,GB
494CB6CD-33D7-49C3-8414-35CC5D4A86DD,12/29/2015 6:17,iPhone6,6,GB
91AA1614-4F16-46F5-B190-91BED844E9B4,12-09-2015 08:08,iPhone6,2,FR
780E1A2A-3AFE-4ECC-823A-BD909C55B6D9,12-09-2015 05:49,iPhone5,4,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 05:56,iPad4,5,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-09-2015 05:12,iPad4,2,AU
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 15:05,iPadMini3,1,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 15:04,iPadMini3,1,IN
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 15:03,iPhone5S,2,GB
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 14:56,iPad4,1,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 14:56,iPad4,1,AU
78A64334-0854-4176-BDB2-C2067F6FC1B0,12-10-2015 14:51,iPhone5S,1,GB
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,12-10-2015 14:44,iPadMini3,1,IN
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-10-2015 13:45,iPhone6,2,FR
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,12-10-2015 13:35,iPhone6,1,FR
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,12-10-2015 13:32,iPhone6+,3,NZ
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 13:24,iPad4,2,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:38,iPad4,4,AU
288ADC14-6D31-42F2-95E9-324F77BB71A5,12-10-2015 12:36,iPad4,4,AU
6BA96F18-4291-4E81-A51B-3908E91AD8F9,02-01-2016 04:32,iPhone6+,2,GB
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 04:31,iPhone6,5,FR
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 04:34,iPhone6,5,FR
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 04:21,iPhone6S+,7,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 04:22,iPhone6S+,7,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 04:07,iPhone6S+,3,GB
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 04:03,iPhone6S+,3,GB
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,1/30/2016 9:33,iPhone6,2,FR
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-02-2016 11:53,iPadAir,1,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 10:26,iPadMini3,3,IN
61F13C2F-286E-4510-B8F6-E53DC8D3248A,02-02-2016 10:22,"iPad6,7",4,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,02-02-2016 10:17,iPad4,5,IN
61F13C2F-286E-4510-B8F6-E53DC8D3248A,02-02-2016 10:05,"iPad6,7",2,IN
ABDCA49E-EDED-4036-84E6-80A94814917E,02-02-2016 10:05,iPhone5S,11,IN
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-02-2016 09:09,iPadAir,3,IN
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-02-2016 09:06,iPhone6,2,FR
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-02-2016 09:00,iPadAir,2,IN
5FEC5446-5572-44F2-BA7C-8A1505A1D60E,02-01-2016 05:22,iPhone6S+,1,GB
7E34DAD2-A70B-4D6C-8973-9C51CFB4BDE8,02-01-2016 05:21,"iPod7,1",7,IT
7E34DAD2-A70B-4D6C-8973-9C51CFB4BDE8,02-01-2016 05:02,"iPod7,1",6,IT
80C52833-9919-4267-8600-9403B1929F4D,02-01-2016 04:58,"iPad6,7",3,IN
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 04:17,iPhone6,3,FR
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,02-01-2016 04:17,iPhone6,3,FR
288ADC14-6D31-42F2-95E9-324F77BB71A5,02-02-2016 11:50,iPad4,5,IN
ABDCA49E-EDED-4036-84E6-80A94814917E,02-02-2016 10:34,iPhone5S,12,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 10:45,iPadMini3,1,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 10:45,iPadMini3,1,IN
61F13C2F-286E-4510-B8F6-E53DC8D3248A,02-02-2016 10:19,"iPad6,7",3,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,02-02-2016 08:55,iPad4,4,IN
288ADC14-6D31-42F2-95E9-324F77BB71A5,02-02-2016 08:28,iPad4,1,IN
E51E0AF9-7923-4918-8367-80D5A14836AD,02-02-2016 08:14,iPod5,12,IN
E51E0AF9-7923-4918-8367-80D5A14836AD,02-02-2016 07:57,iPod5,11,IN
69CB8F42-13E6-4530-9DE0-20C685A5CC6E,02-02-2016 07:49,iPadMini3,1,IN
ABD7E3C9-6B10-4585-A73A-66C2B7F7B45B,02-02-2016 07:37,iPadAir,2,IN
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/25/2016 4:59,iPhone5S,23,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/25/2016 4:47,iPhone5S,23,AU
1F6805C7-A833-424A-A810-FBBE86A00686,1/26/2016 11:36,iPadAir,7,AU
1F6805C7-A833-424A-A810-FBBE86A00686,1/26/2016 8:43,iPadAir,4,AU
EEEC6347-C08D-4612-862F-EEEA7CCC6133,1/26/2016 1:43,"iPhone8,2",30,AU
1F6805C7-A833-424A-A810-FBBE86A00686,1/27/2016 12:23,iPadAir,12,AU
1F6805C7-A833-424A-A810-FBBE86A00686,1/27/2016 10:27,iPadAir,9,AU
9FBDD631-8946-4828-BAFA-779D507C46B9,1/28/2016 14:58,iPhone5,3,CN
33BDC335-47E4-4ED0-A7A9-EF51D41FF644,1/28/2016 11:34,iPhone6,22,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/28/2016 10:53,"iPhone8,1",2,AU
9B409697-0624-4816-BD11-31568C2E0970,1/28/2016 9:54,iPhone6+,95,US
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/28/2016 9:21,iPhone6,5,NZ
73CBF6DD-4348-4E2F-B538-86AB6C50EC07,1/28/2016 6:25,"iPhone8,1",10,AU
B3D7BBD0-9551-4B8A-A48F-40BF0EEBD3C7,1/29/2016 22:36,iPhone6,9,NZ
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,1/29/2016 15:30,iPhone6S,9,GB
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,1/29/2016 15:21,iPhone6S,9,GB
3438C8F8-01FC-495E-9E3C-9FCEFF0A9DC9,1/29/2016 15:04,iPhone6S,7,GB
9C5E4B87-6043-41E2-8BDC-DED0431E8B95,1/29/2016 14:57,iPad2,4,FR
FEAE206C-02E5-4610-B2A5-0EC5CBC73BBD,10/16/2015 7:50,iPadAir,9,IN
9F39B934-01E4-49A1-AD1F-04A48D4930B7,10/16/2015 6:04,"iPod7,1",2,IN
1CE1D120-D2FA-4DAF-80D2-9C5BBDCFB9A5,10/17/2015 10:38,"iPhone8,2",3,FR
924E7428-E1F3-4B01-B8AA-82A9EF90C8EC,10/17/2015 5:44,iPadAir2,2,IN
1CE1D120-D2FA-4DAF-80D2-9C5BBDCFB9A5,10/17/2015 4:39,"iPhone8,2",1,FR
936BAA84-CDE9-4C8F-A949-5E2CB077A9CE,10/18/2015 11:11,iPhone5S,1,US
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,10/18/2015 4:49,iPhone6,3,IN
C67C6D4C-53E9-4C77-873D-8A70F9A9C9ED,10/19/2015 10:52,iPhone5,4,IN
C67C6D4C-53E9-4C77-873D-8A70F9A9C9ED,10/19/2015 10:45,iPhone5,4,IN
264EE5F0-9009-489E-85CE-35FA19750F4F,10/19/2015 7:48,"iPad5,1",1,IN
C67C6D4C-53E9-4C77-873D-8A70F9A9C9ED,10/19/2015 4:43,iPhone5,4,IN
EBDB6982-6070-45B5-9352-01F04243FBF5,10/20/2015 12:02,iPhone5C,2,IN
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,10/20/2015 10:10,iPhone6,1,IN
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,10/20/2015 8:48,"iPhone8,1",4,IN
955E1F3A-02EE-48B3-8D53-3F162AE7F7F8,10/20/2015 5:01,"iPhone8,1",4,IN
90B4EEB3-6CB1-4C60-B783-8A52AE4EA5FC,10/21/2015 11:03,iPhone6+,2,IN
657BC2A4-B7BD-4C58-8275-0F9617CFA9EA,10/28/2015 13:19,iPhone6,1,IN
780E1A2A-3AFE-4ECC-823A-BD909C55B6D9,10/28/2015 4:38,iPhone5,3,IN
58364741-30A8-4A5B-8136-110D54952FE6,1/23/2016 10:06,"iPhone8,1",10,AU
58364741-30A8-4A5B-8136-110D54952FE6,1/23/2016 6:00,"iPhone8,1",10,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/23/2016 1:54,"iPhone8,1",15,AU
B4482CC8-6AC9-49C9-B095-57AE011206A7,1/23/2016 0:15,"iPhone8,1",15,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/24/2016 20:49,iPhone5S,21,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/24/2016 20:19,iPhone5S,21,AU
50CF8045-F535-4FAA-9CAC-EA289C9E3E0A,1/24/2016 12:48,iPhone5S,17,AU
3FB56C59-10BC-4711-A67A-E443908D592F,1/24/2016 12:49,iPhone5,25,AU
3FB56C59-10BC-4711-A67A-E443908D592F,1/24/2016 11:35,iPhone5,24,AU
